time_s,gps_x,gps_y,dr_x,dr_y,gps_available,estimated_heading_deg,speed_mps,position_error_m
2375.999,-5200.129970778397,1244.5058207993034,-5200.129970778397,1244.5058207993034,True,102.55725000001286,8.780916666666746,0.0
2376.1,-5200.994300368661,1244.685490457281,-5200.994300368661,1244.685490457281,True,98.38725000001284,8.758333333332917,0.0
2376.199,-5201.84151452151,1244.8618205310497,-5201.84151452151,1244.8618205310497,True,97.35725000001287,8.728083333332428,0.0
2376.299,-5202.6905624711835,1245.0399317160275,-5202.6905624711835,1245.0399317160275,True,96.22725000001282,8.736027777777538,0.0
2376.399,-5203.546266424309,1245.2180429010052,-5203.546266424309,1245.2180429010052,True,94.21725000001283,8.725111111111286,0.0
2376.499,-5204.402038295872,1245.38513345746,-5204.402038295872,1245.38513345746,True,98.2372500000128,8.741499999999963,0.0
2376.6,-5205.252784205643,1245.5649144353333,-5205.252784205643,1245.5649144353333,True,96.66725000001281,8.763888888888776,0.0
2376.7,-5206.1017642369525,1245.7207617218921,-5206.1017642369525,1245.7207617218921,True,100.22725000001282,8.755555555554949,0.0
2376.8,-5206.950744268187,1245.8766090092422,-5206.950744268187,1245.8766090092422,True,101.06725000001285,8.73333333333394,0.0
2376.899,-5207.791234499191,1246.0529390822196,-5207.791234499191,1246.0529390822196,True,96.69725000001284,8.738833333333245,0.0
2376.999,-5208.6402145304855,1246.2090090085696,-5208.6402145304855,1246.2090090085696,True,97.50725000001285,8.741638888888883,0.0
2377.1,-5209.497684362132,1246.3886786665473,-5209.497684362132,1246.3886786665473,True,102.78725000001282,8.713888888888851,0.0
2377.199,-5210.331450671289,1246.57602936963,-5210.331450671289,1246.57602936963,True,105.6272500000128,8.711138888888806,0.0
2377.299,-5211.187086705961,1246.7432312451895,-5211.187086705961,1246.7432312451895,True,104.4872500000128,8.70561111111127,0.0
2377.399,-5212.036134655679,1246.8991898516438,-5212.036134655679,1246.8991898516438,True,100.4872500000128,8.735805555555071,0.0
2377.5,-5212.893604487295,1247.067727560412,-5212.893604487295,1247.067727560412,True,99.7372500000128,8.727777777777778,0.0
2377.599,-5213.7475425619905,1247.210995744657,-5213.7475425619905,1247.210995744657,True,97.3672500000128,8.7167777777776,0.0
2377.7,-5214.605148230424,1247.3682901859024,-5214.605148230424,1247.3682901859024,True,101.89725000001283,8.744444444445126,0.0
2377.8,-5215.467711942151,1247.5352694216708,-5215.467711942151,1247.5352694216708,True,98.26725000001284,8.769444444443762,0.0
2377.899,-5216.30820217317,1247.6675169766017,-5216.30820217317,1247.6675169766017,True,95.9872500000128,8.78594444444418,0.0
2378.0,-5217.186047525534,1247.858095944789,-5217.186047525534,1247.858095944789,True,96.87725000001285,8.799999999999999,0.0
2378.099,-5218.026537756522,1247.9793228711972,-5218.026537756522,1247.9793228711972,True,99.33725000001283,8.799999999999999,0.0
2378.199,-5218.88896563154,1248.1568774582793,-5218.88896563154,1248.1568774582793,True,100.25725000001285,8.805500000000164,0.0
2378.299,-5219.744805421436,1248.3129473846293,-5219.744805421436,1248.3129473846293,True,99.27725000001283,8.816555555555235,0.0
2378.4,-5220.622718692209,1248.5148809410257,-5220.622718692209,1248.5148809410257,True,95.78725000001282,8.819444444444407,0.0
2378.5,-5221.4920742442355,1248.6484643307479,-5221.4920742442355,1248.6484643307479,True,95.3672500000128,8.852777777777778,0.0
2378.599,-5222.346012318962,1248.8137737736206,-5222.346012318962,1248.8137737736206,True,98.18725000001285,8.852777777777778,0.0
2378.7,-5223.223993508157,1248.971290853075,-5223.223993508157,1248.971290853075,True,99.32725000001284,8.861111111111034,0.0
2378.8,-5224.09334906014,1249.0826103435872,-5224.09334906014,1249.0826103435872,True,94.72725000001282,8.858333333333409,0.0
2378.9,-5224.9694964524515,1249.2161937325184,-5224.9694964524515,1249.2161937325184,True,91.26725000001284,8.883333333332992,0.0
2378.999,-5225.836882370841,1249.3264000288216,-5225.836882370841,1249.3264000288216,True,82.57725000001278,8.910833333333272,0.0
2379.099,-5226.719753684983,1249.4377195193338,-5226.719753684983,1249.4377195193338,True,91.27725000001283,8.930361111111422,0.0
2379.199,-5227.595968995719,1249.5159771219041,-5227.595968995719,1249.5159771219041,True,99.40725000001282,8.952555555556215,0.0
2379.3,-5228.494461542373,1249.6169438993115,-5228.494461542373,1249.6169438993115,True,100.64725000001278,8.988888888887903,0.0
2379.399,-5229.368571382622,1249.6940883068821,-5229.368571382622,1249.6940883068821,True,104.57725000001278,8.988888888888889,0.0
2379.499,-5230.278406302558,1249.7720119505568,-5230.278406302558,1249.7720119505568,True,101.52725000001283,9.043888888888768,0.0
2379.599,-5231.161617208742,1249.827894335604,-5231.161617208742,1249.827894335604,True,101.48725000001286,9.080194444445022,0.0
2379.699,-5232.064728206847,1249.872533450755,-5232.064728206847,1249.872533450755,True,98.33725000001283,9.11080555555646,0.0
2379.799,-5232.968042960101,1249.9060406174879,-5232.968042960101,1249.9060406174879,True,99.89725000001278,9.124861111110713,0.0
2379.902,-5233.9053848330495,1249.951347649639,-5233.9053848330495,1249.951347649639,True,102.2372500000128,9.161777777777315,0.0
2379.999,-5234.788188228815,1249.9729436302669,-5234.788188228815,1249.9729436302669,True,105.90725000001282,9.19411111111104,0.0
2380.1,-5235.720979568811,1249.9842982192674,-5235.720979568811,1249.9842982192674,True,101.63725000001284,9.236111111111528,0.0
2380.2,-5236.631086162365,1250.0065621176864,-5236.631086162365,1250.0065621176864,True,105.49725000001285,9.266666666667728,0.0
2380.299,-5237.532091689939,1250.0506446357329,-5237.532091689939,1250.0506446357329,True,101.29725000001281,9.305166666665547,0.0
2380.399,-5238.462370049032,1250.0841518032566,-5238.462370049032,1250.0841518032566,True,100.85725000001281,9.313805555555424,0.0
2380.499,-5239.392852163363,1250.1395889095127,-5239.392852163363,1250.1395889095127,True,101.6772500000128,9.360638888888786,0.0
2380.599,-5240.316610355819,1250.184228024664,-5240.316610355819,1250.184228024664,True,101.39725000001278,9.405111111111822,0.0
2380.699,-5241.2537484735885,1250.2177351921878,-5241.2537484735885,1250.2177351921878,True,102.34725000001276,9.430305555556298,0.0
2380.799,-5242.19774634993,1250.251131039025,-5242.19774634993,1250.251131039025,True,105.9372500000128,9.447055555555076,0.0
2380.899,-5243.141812144755,1250.306568146072,-5243.141812144755,1250.306568146072,True,100.63725000001284,9.491222222221518,0.0
2380.999,-5244.092601861396,1250.3512072612232,-5244.092601861396,1250.3512072612232,True,104.13725000001284,9.5219166666666,0.0
2381.1,-5245.0461762325895,1250.39618033527,-5245.0461762325895,1250.39618033527,True,101.27725000001283,9.588888888889153,0.0
2381.2,-5245.997033867639,1250.4407081313168,-5245.997033867639,1250.4407081313168,True,101.70725000001283,9.608333333334318,0.0
2381.3,-5246.947891502643,1250.4852359281545,-5246.947891502643,1250.4852359281545,True,101.77725000001283,9.64444444444346,0.0
2381.399,-5247.895964483217,1250.5072771875732,-5247.895964483217,1250.5072771875732,True,102.42725000001286,9.680194444443874,0.0
2381.499,-5248.860337880381,1250.5626029739337,-5248.860337880381,1250.5626029739337,True,103.21725000001283,9.716305555555476,0.0
2381.599,-5249.82477919594,1250.574180201934,-5249.82477919594,1250.574180201934,True,104.06725000001285,9.741416666667067,0.0
2381.699,-5250.795944433359,1250.6073534097716,-5250.795944433359,1250.6073534097716,True,103.02725000001283,9.741666666666667,0.0
2381.799,-5251.773901510943,1250.6297286265037,-5251.773901510943,1250.6297286265037,True,104.05725000001286,9.766416666665947,0.0
2381.9,-5252.754914916724,1250.6410832155043,-5252.754914916724,1250.6410832155043,True,103.95725000001283,9.783333333333106,0.0
2381.999,-5253.709711819144,1250.674145104237,-5253.709711819144,1250.674145104237,True,103.63725000001284,9.769583333333363,0.0
2382.1,-5254.704173068604,1250.7635346544348,-5254.704173068604,1250.7635346544348,True,107.15725000001282,9.738888888888473,0.0
2382.199,-5255.658969971023,1250.884761580843,-5255.658969971023,1250.884761580843,True,103.58725000001283,9.708638888887984,0.0
2382.3,-5256.639847539915,1250.9973055854596,-5256.639847539915,1250.9973055854596,True,106.48725000001286,9.697222222222525,0.0
2382.4,-5257.604288855473,1251.0752292291347,-5257.604288855473,1251.0752292291347,True,104.18725000001285,9.666666666667082,0.0
2382.499,-5258.559085757907,1251.1413530066002,-5258.559085757907,1251.1413530066002,True,104.01725000001284,9.630916666666746,0.0
2382.599,-5259.516803151619,1251.1861034416468,-5259.516803151619,1251.1861034416468,True,103.63725000001284,9.59755555555502,0.0
2382.7,-5260.484029121699,1251.242208464903,-5260.484029121699,1251.242208464903,True,102.4872500000128,9.572222222221312,0.0
2382.8,-5261.448470437181,1251.2978682109501,-5261.448470437181,1251.2978682109501,True,102.69725000001284,9.5388888888898,0.0
2382.899,-5262.376371652201,1251.3529713591017,-5262.376371652201,1251.3529713591017,True,103.27725000001283,9.483888888889767,0.0
2382.999,-5263.3270934504635,1251.364548586311,-5263.3270934504635,1251.364548586311,True,102.7472500000128,9.409083333333495,0.0
2383.099,-5264.2712271636965,1251.419763053567,-5264.2712271636965,1251.419763053567,True,105.9972500000128,9.364333333332622,0.0
2383.199,-5265.208569036647,1251.4423609092996,-5265.208569036647,1251.4423609092996,True,102.25725000001285,9.29513888888683,0.0
2383.299,-5266.125671225603,1251.4756454378232,-5266.125671225603,1251.4756454378232,True,105.9272500000128,9.247694444445802,0.0
2383.399,-5267.042569659411,1251.4870000260325,-5267.042569659411,1251.4870000260325,True,104.6172500000128,9.183972222223234,0.0
2383.499,-5267.966192015096,1251.520173233079,-5267.966192015096,1251.520173233079,True,104.35725000001281,9.122833333333467,0.0
2383.6,-5268.871951830891,1251.5427710903934,-5268.871951830891,1251.5427710903934,True,103.04725000001287,9.069444444443533,0.0
2383.699,-5269.766233436664,1251.5648123498122,-5269.766233436664,1251.5648123498122,True,103.10725000001287,9.003444444442467,0.0
2383.799,-5270.65610034621,1251.5980968783358,-5270.65610034621,1251.5980968783358,True,101.68725000001285,8.936777777779694,0.0
2383.899,-5271.545831419032,1251.6204720950682,-5271.545831419032,1251.6204720950682,True,104.88725000001284,8.870111111112166,0.0
2384.0,-5272.430876122054,1251.6540905809056,-5272.430876122054,1251.6540905809056,True,103.52725000001283,8.816666666666666,0.0
2384.099,-5273.298262040456,1251.6871524704293,-5273.298262040456,1251.6871524704293,True,103.45725000001283,8.74516666666551,0.0
2384.199,-5274.167685510922,1251.6985070586388,-5274.167685510922,1251.6985070586388,True,103.4872500000128,8.694944444442962,0.0
2384.299,-5275.023593219212,1251.731680266476,-5275.023593219212,1251.731680266476,True,105.97725000001282,8.595444444447319,0.0
2384.399,-5275.872641168945,1251.7650761141042,-5275.872641168945,1251.7650761141042,True,98.72725000001282,8.542194444445279,0.0
2384.499,-5276.728345122086,1251.8094925902553,-5276.728345122086,1251.8094925902553,True,102.1272500000128,8.46741666666683,0.0
2384.599,-5277.570669149957,1251.876061645721,-5277.570669149957,1251.876061645721,True,99.34725000001282,8.41991666666591,0.0
2384.7,-5278.400903702149,1251.876729562721,-5278.400903702149,1251.876729562721,True,104.19725000001284,8.294444444442853,0.0
2384.799,-5279.221222167568,1251.9097914522447,-5279.221222167568,1251.9097914522447,True,101.38725000001284,8.23669444444612,0.0
2384.899,-5280.043102756268,1251.8880841509304,-5280.043102756268,1251.8880841509304,True,101.26725000001278,8.145361111112562,0.0
2385.0,-5280.859549872787,1251.9212573587677,-5280.859549872787,1251.9212573587677,True,100.44725000001279,8.080555555555556,0.0
2385.099,-5281.652972650836,1251.9543192482913,-5281.652972650836,1251.9543192482913,True,104.45725000001283,8.044805555554978,0.0
2385.199,-5282.447685878549,1251.9546532063957,-5282.447685878549,1251.9546532063957,True,104.58725000001283,7.9729444444423025,0.0
2385.299,-5283.242331187795,1251.9766944658147,-5283.242331187795,1251.9766944658147,True,103.37725000001285,7.919972222223739,0.0
2385.4,-5284.038131109932,1251.9880490532332,-5284.038131109932,1251.9880490532332,True,103.70725000001283,7.875000000000606,0.0
2385.499,-5284.811382122459,1252.010090312652,-5284.811382122459,1252.010090312652,True,104.60725000001281,7.853000000000049,0.0
2385.599,-5285.592443751285,1252.032354211071,-5285.592443751285,1252.032354211071,True,104.4272500000128,7.819777777777244,0.0
2385.7,-5286.374524156097,1252.0771046461175,-5286.374524156097,1252.0771046461175,True,105.89725000001283,7.772222222221162,0.0
2385.8,-5287.14200210437,1252.0993685445364,-5287.14200210437,1252.0993685445364,True,106.89725000001283,7.733333333334394,0.0
2385.899,-5287.908529195035,1252.143451062583,-5287.908529195035,1252.143451062583,True,110.84725000001282,7.689333333334036,0.0
2386.0,-5288.683749841215,1252.2106880350486,-5288.683749841215,1252.2106880350486,True,112.38725000001284,7.666666666666667,0.0
2386.1,-5289.437644109024,1252.2886116779325,-5289.437644109024,1252.2886116779325,True,113.1772500000128,7.63888888888851,0.0
2386.199,-5290.183999434135,1252.3767767156078,-5290.183999434135,1252.3767767156078,True,118.20725000001283,7.611388888888064,0.0
2386.299,-5290.937893701899,1252.476852937015,-5290.937893701899,1252.476852937015,True,115.76725000001284,7.569861111112308,0.0
2386.4,-5291.685743231868,1252.6003062526324,-5291.685743231868,1252.6003062526324,True,111.62725000001285,7.561111111111224,0.0
2386.499,-5292.418650713302,1252.7325538075634,-5292.418650713302,1252.7325538075634,True,114.91725000001281,7.555611111111123,0.0
2386.599,-5293.158961300587,1252.8991990860181,-5293.158961300587,1252.8991990860181,True,120.10725000001281,7.552805555555511,0.0
2386.7,-5293.893091313263,1253.0789800638913,-5293.893091313263,1253.0789800638913,True,109.80725000001286,7.549999999999545,0.0
2386.8,-5294.6266100602625,1253.257091248869,-5294.6266100602625,1253.257091248869,True,111.10725000001281,7.533333333333788,0.0
2386.9,-5295.332961446307,1253.4574663322658,-5295.332961446307,1253.4574663322658,True,106.44725000001284,7.522222222222373,0.0
2386.999,-5296.052421084048,1253.6999201827089,-5296.052421084048,1253.6999201827089,True,99.84725000001282,7.527722222222211,0.0
2387.099,-5296.758976225301,1253.9227818035242,-5296.758976225301,1253.9227818035242,True,108.63725000001278,7.5250277777777335,0.0
2387.199,-5297.465327611361,1254.1895033033866,-5297.465327611361,1254.1895033033866,True,101.66725000001281,7.541500000000493,0.0
2387.3,-5298.165158830723,1254.4036820039926,-5298.165158830723,1254.4036820039926,True,93.01725000001284,7.5499999999997724,0.0
2387.399,-5298.844274937356,1254.6130739664939,-5298.844274937356,1254.6130739664939,True,91.89725000001283,7.574749999999605,0.0
2387.5,-5299.537110561315,1254.9268836105073,-5299.537110561315,1254.9268836105073,True,91.05725000001286,7.608333333333333,0.0
2387.6,-5300.202710905863,1255.2608420828349,-5300.202710905863,1255.2608420828349,True,91.08725000001283,7.608333333333296,0.0
2387.7,-5300.875103090651,1255.5948005551625,-5300.875103090651,1255.5948005551625,True,90.71725000001283,7.605555555555555,0.0
2387.8,-5301.554287115662,1255.9621548751184,-5301.554287115662,1255.9621548751184,True,97.03725000001282,7.605555555555555,0.0
2387.9,-5302.213095619941,1256.3295091942832,-5302.213095619941,1256.3295091942832,True,86.25725000001285,7.624999999999734,0.0
2387.999,-5302.865316039205,1256.7152312297624,-5302.865316039205,1256.7152312297624,True,85.9272500000128,7.663499999999915,0.0
2388.099,-5303.517400621653,1257.1048494481372,-5303.517400621653,1257.1048494481372,True,85.65725000001282,7.6831388888892,0.0
2388.2,-5304.169145612074,1257.5428916438723,-5304.169145612074,1257.5428916438723,True,92.90725000001282,7.69166666666697,0.0
2388.3,-5304.800786755335,1257.9436418106652,-5304.800786755335,1257.9436418106652,True,95.46725000001283,7.702777777777475,0.0
2388.399,-5305.432835409047,1258.373446364982,-5305.432835409047,1258.373446364982,True,96.29725000001281,7.730277777777338,0.0
2388.499,-5306.0510966270385,1258.8406542665543,-5306.0510966270385,1258.8406542665543,True,77.22725000001282,7.741555555555531,0.0
2388.599,-5306.68932585539,1259.297175500081,-5306.68932585539,1259.297175500081,True,73.83725000001283,7.755416666666889,0.0
2388.7,-5307.313767648008,1259.758149511235,-5307.313767648008,1259.758149511235,True,72.72725000001282,7.769444444444671,0.0
2388.799,-5307.912196692427,1260.2430572129122,-5307.912196692427,1260.2430572129122,True,74.69725000001284,7.777694444444204,0.0
2388.9,-5308.529507052796,1260.7488929790084,-5308.529507052796,1260.7488929790084,True,59.32725000001284,7.780555555555519,0.0
2388.999,-5309.114488253568,1261.2448213107907,-5309.114488253568,1261.2448213107907,True,34.04725000001275,7.7833055555555495,0.0
2389.099,-5309.712102277195,1261.800862167829,-5309.712102277195,1261.800862167829,True,33.25725000001279,7.7723333333331555,0.0
2389.2,-5310.295385517915,1262.351893646972,-5310.295385517915,1262.351893646972,True,30.997250000012798,7.772222222222222,0.0
2389.299,-5310.866918874963,1262.8808838666962,-5310.866918874963,1262.8808838666962,True,35.83725000001277,7.772222222222222,0.0
2389.4,-5311.429622839695,1263.43169270763,-5311.429622839695,1263.43169270763,True,20.627250000012793,7.777777777777701,0.0
2389.5,-5311.979761899994,1264.0105540594006,-5311.979761899994,1264.0105540594006,True,20.29725000001281,7.780555555555556,0.0
2389.6,-5312.536692800519,1264.5337556659156,-5312.536692800519,1264.5337556659156,True,33.64725000001272,7.77777777777793,0.0
2389.7,-5313.073248180325,1265.101485069268,-5313.073248180325,1265.101485069268,True,19.5572500000128,7.788888888888889,0.0
2389.799,-5313.590990162574,1265.6525165484109,-5313.590990162574,1265.6525165484109,True,3.417250000012814,7.788888888888889,0.0
2389.899,-5314.120685783718,1266.2311552619726,-5314.120685783718,1266.2311552619726,True,2.927250000012748,7.780638888889021,0.0
2389.999,-5314.6235536358545,1266.8430785024764,-5314.6235536358545,1266.8430785024764,True,1.3772500000127366,7.731055555555664,0.0
2390.1,-5315.1379676164215,1267.428062426352,-5315.1379676164215,1267.428062426352,True,347.0572500000128,7.724999999999886,0.0
2390.199,-5315.615366067625,1268.0341970536465,-5315.615366067625,1268.0341970536465,True,347.9672500000127,7.716749999999753,0.0
2390.3,-5316.095617091711,1268.6303129275225,-5316.095617091711,1268.6303129275225,True,347.0072500000128,7.733333333332878,0.0
2390.4,-5316.557462228734,1269.231438177712,-5316.557462228734,1269.231438177712,True,348.5172500000127,7.694444444444975,0.0
2390.5,-5317.012515525519,1269.8436953771113,-5317.012515525519,1269.8436953771113,True,348.2072500000128,7.641666666666667,0.0
2390.6,-5317.440401461301,1270.4893484233478,-5317.440401461301,1270.4893484233478,True,339.6872500000128,7.611111111110921,0.0
2390.699,-5317.857284615872,1271.095483050642,-5317.857284615872,1271.095483050642,True,348.84725000001276,7.5973611111107,0.0
2390.8,-5318.275797812073,1271.7472586689835,-5318.275797812073,1271.7472586689835,True,338.6372500000127,7.586111111111413,0.0
2390.9,-5318.676516386867,1272.3595158683825,-5318.676516386867,1272.3595158683825,True,338.2072500000128,7.572222222222412,0.0
2391.0,-5319.063651281137,1273.0051689154097,-5319.063651281137,1273.0051689154097,True,333.09725000001276,7.563888888888889,0.0
2391.099,-5319.413295217232,1273.6664066908559,-5319.413295217232,1273.6664066908559,True,332.6272500000128,7.547388888888622,0.0
2391.2,-5319.776794507422,1274.3187389063016,-5319.776794507422,1274.3187389063016,True,332.41725000001276,7.497222222222525,0.0
2391.299,-5320.119714521654,1274.9799766825383,-5320.119714521654,1274.9799766825383,True,328.6372500000128,7.508222222221903,0.0
2391.4,-5320.462770372717,1275.654572796403,-5320.462770372717,1275.654572796403,True,323.4672500000127,7.530555555555252,0.0
2391.499,-5320.785518621411,1276.315810571849,-5320.785518621411,1276.315810571849,True,325.7372500000128,7.525055555555567,0.0
2391.6,-5321.101203356248,1276.9904066857137,-5321.101203356248,1276.9904066857137,True,322.2072500000128,7.527777777777512,0.0
2391.7,-5321.406836167513,1277.6471916811595,-5321.406836167513,1277.6471916811595,True,326.3872500000127,7.508333333332349,0.0
2391.8,-5321.72605265927,1278.3151086258147,-5321.72605265927,1278.3151086258147,True,334.0472500000128,7.472222222223206,0.0
2391.899,-5322.028629142425,1278.9873670305747,-5322.028629142425,1278.9873670305747,True,333.6472500000128,7.463972222222354,0.0
2391.999,-5322.320814109998,1279.6553952959164,-5322.320814109998,1279.6553952959164,True,334.9672500000127,7.439138888888944,0.0
2392.099,-5322.5994153970905,1280.3343328690944,-5322.5994153970905,1280.3343328690944,True,343.03725000001276,7.4086388888884,0.0
2392.199,-5322.877880847353,1280.9913405043312,-5322.877880847353,1280.9913405043312,True,341.1372500000127,7.369833333332181,0.0
2392.3,-5323.145547271613,1281.6769572483008,-5323.145547271613,1281.6769572483008,True,334.22725000001276,7.3388888888897235,0.0
2392.4,-5323.424012721875,1282.3337422437464,-5323.424012721875,1282.3337422437464,True,335.6472500000127,7.275000000000872,0.0
2392.499,-5323.67279783026,1283.0060006485064,-5323.67279783026,1283.0060006485064,True,335.5272500000127,7.2502500000000545,0.0
2392.6,-5323.926608900394,1283.669576133057,-5323.926608900394,1283.669576133057,True,331.25725000001273,7.180555555554116,0.0
2392.699,-5324.17539400878,1284.3087726498754,-5324.17539400878,1284.3087726498754,True,330.2672500000128,7.076055555552426,0.0
2392.799,-5324.4199681761775,1284.9874875848443,-5324.4199681761775,1284.9874875848443,True,330.1372500000128,7.033750000001197,0.0
2392.899,-5324.651026581491,1285.6334745907675,-5324.651026581491,1285.6334745907675,True,325.4772500000128,6.981083333334168,0.0
2392.999,-5324.868501306326,1286.2901482655266,-5324.868501306326,1286.2901482655266,True,326.85725000001275,6.898055555555737,0.0
2393.099,-5325.085840194329,1286.9359126324496,-5325.085840194329,1286.9359126324496,True,323.9972500000128,6.789972222220488,0.0
2393.199,-5325.2964551605,1287.581565678686,-5325.2964551605,1287.581565678686,True,329.3472500000128,6.744888888887571,0.0
2393.3,-5325.502315838481,1288.2225433067133,-5325.502315838481,1288.2225433067133,True,329.6472500000128,6.633333333336364,0.0
2393.399,-5325.683861728374,1288.8396985641125,-5325.683861728374,1288.8396985641125,True,329.8172500000128,6.51783333333518,0.0
2393.499,-5325.867241415135,1289.4520670826162,-5325.867241415135,1289.4520670826162,True,329.7072500000127,6.4204166666668785,0.0
2393.6,-5326.038871218272,1290.0593149049107,-5326.038871218272,1290.0593149049107,True,329.3272500000128,6.324999999998825,0.0
2393.699,-5326.200245342611,1290.6654495322052,-5326.200245342611,1290.6654495322052,True,329.1272500000128,6.239749999997447,0.0
2393.799,-5326.363249508625,1291.2336242127665,-5326.363249508625,1291.2336242127665,True,331.0772500000128,6.153638888891363,0.0
2393.899,-5326.512805830931,1291.8233948755378,-5326.512805830931,1291.8233948755378,True,328.5772500000128,6.0647777777791845,0.0
2394.0,-5326.663720521294,1292.4192881096228,-5326.663720521294,1292.4192881096228,True,331.04725000001275,5.9527777777777775,0.0
2394.099,-5326.80492288011,1292.9703195895568,-5326.80492288011,1292.9703195895568,True,329.55725000001274,5.840027777775954,0.0
2394.199,-5326.940827603529,1293.5379376722228,-5326.940827603529,1293.5379376722228,True,335.4072500000128,5.720638888885347,0.0
2394.3,-5327.064439096059,1294.089080471261,-5327.064439096059,1294.089080471261,True,329.56725000001273,5.566666666670835,0.0
2394.4,-5327.193484060831,1294.612282078567,-5327.193484060831,1294.612282078567,True,332.2072500000127,5.444444444446113,0.0
2394.499,-5327.32123857594,1295.119231039663,-5327.32123857594,1295.119231039663,True,329.71725000001277,5.28769444444479,0.0
2394.599,-5327.43683569699,1295.6313006977593,-5327.43683569699,1295.6313006977593,True,331.9472500000128,5.1513611111089315,0.0
2394.7,-5327.5534515941,1296.126227152855,-5327.5534515941,1296.126227152855,True,334.10725000001275,5.0166666666633315,0.0
2394.8,-5327.668912878364,1296.5937690141138,-5327.668912878364,1296.5937690141138,True,334.9272500000128,4.894444444447779,0.0
2394.9,-5327.770790482118,1297.0613108753726,-5327.770790482118,1297.0613108753726,True,334.1472500000128,4.77222222222389,0.0
2395.0,-5327.879459926112,1297.5065888390031,-5327.879459926112,1297.5065888390031,True,335.72725000001276,4.638888888888888,0.0
2395.099,-5327.9937665975285,1297.947414021843,-5327.9937665975285,1297.947414021843,True,333.34725000001276,4.520638888886976,0.0
2395.199,-5328.102503959945,1298.3816713561598,-5328.102503959945,1298.3816713561598,True,335.4572500000127,4.401194444440903,0.0
2395.299,-5328.211173403939,1298.7937761111623,-5328.211173403939,1298.7937761111623,True,336.9072500000128,4.2817500000034325,0.0
2395.399,-5328.319842847948,1299.1946375970601,-5328.319842847948,1299.1946375970601,True,342.1872500000128,4.18705555555705,0.0
2395.499,-5328.435236213789,1299.5843671345394,-5328.435236213789,1299.5843671345394,True,341.3672500000128,4.103611111111293,0.0
2395.6,-5328.54506027066,1299.9556176366,-5328.54506027066,1299.9556176366,True,345.67725000001275,3.9805555555540777,0.0
2395.699,-5328.666090863922,1300.330319041974,-5328.666090863922,1300.330319041974,True,348.24725000001274,3.8733055555523435,0.0
2395.799,-5328.788343988411,1300.6757434224066,-5328.788343988411,1300.6757434224066,True,347.23725000001275,3.7649722222253357,0.0
2395.9,-5328.911819644169,1301.0242847480483,-5328.911819644169,1301.0242847480483,True,350.1772500000128,3.6555555555570334,0.0
2396.0,-5329.034072768686,1301.3693751695855,-5329.034072768686,1301.3693751695855,True,357.6372500000127,3.5277777777777777,0.0
2396.099,-5329.1551033619335,1301.6669321681802,-5329.1551033619335,1301.6669321681802,True,357.2272500000128,3.3737777777752878,0.0
2396.2,-5329.285370857947,1301.9705004197751,-5329.285370857947,1301.9705004197751,True,359.2372500000128,3.222222222217826,0.0
2396.299,-5329.406401451192,1302.246016159742,-5329.406401451192,1302.246016159742,True,359.34725000001276,3.0627222222268524,0.0
2396.4,-5329.529877106951,1302.5159659247088,-5329.529877106951,1302.5159659247088,True,1.7272500000128161,2.8972222222244577,0.0
2396.5,-5329.645338391229,1302.760868804943,-5329.645338391229,1302.760868804943,True,353.24725000001274,2.7083333333333335,0.0
2396.599,-5329.75964506263,1302.9812813967583,-5329.75964506263,1302.9812813967583,True,4.76725000001278,2.5268333333303983,0.0
2396.7,-5329.869469119487,1303.183882869364,-5329.869469119487,1303.183882869364,True,357.5372500000128,2.322222222216689,0.0
2396.8,-5329.971346723227,1303.373126003551,-5329.971346723227,1303.373126003551,True,6.627250000012793,2.1194444444499774,0.0
2396.9,-5330.0664324867275,1303.5401052401103,-5330.0664324867275,1303.5401052401103,True,8.317250000012791,1.9416666666690918,0.0
2397.0,-5330.161518250228,1303.6959525266693,-5330.161518250228,1303.6959525266693,True,10.01725000001278,1.8,0.0
2397.099,-5330.242205312457,1303.8502413410192,-5330.242205312457,1303.8502413410192,True,11.117250000012746,1.662499999997777,0.0
2397.199,-5330.316983473573,1303.9620061095313,-5330.316983473573,1303.9620061095313,True,12.09725000001282,1.5951111111091345,0.0
2397.299,-5330.398417638172,1304.1063874895674,-5330.398417638172,1304.1063874895674,True,13.907250000012823,1.5614444444454023,0.0
2397.399,-5330.47991972118,1304.22906156908,-5330.47991972118,1304.22906156908,True,5.1172500000128025,1.5281111111116386,0.0
2397.499,-5330.568145726047,1304.3625336381156,-5330.568145726047,1304.3625336381156,True,17.5572500000128,1.5112777777778141,0.0
2397.599,-5330.642991805585,1304.4630551391049,-5330.642991805585,1304.4630551391049,True,19.927250000012805,1.5001111111109333,0.0
2397.699,-5330.731149892045,1304.5852839390354,-5330.731149892045,1304.5852839390354,True,21.667250000012757,1.5302500000009058,0.0
2397.8,-5330.813534914283,1304.6978279444431,-5330.813534914283,1304.6978279444431,True,12.217250000012768,1.5083333333339397,0.0
2397.899,-5330.907669820145,1304.8080342399553,-5330.907669820145,1304.8080342399553,True,27.02725000001277,1.5248333333330695,0.0
2397.999,-5330.989307739953,1304.9303743613634,-5330.989307739953,1304.9303743613634,True,42.22725000001276,1.5497499999999453,0.0
