time_s,reference_x,reference_y,dr_x,dr_y,position_error_m,estimated_heading_deg,estimated_speed_mps,outage
1019.299,-6453.488292047584,1591.579621625485,,,,,,False
1019.399,-6453.7668254162545,1590.4440515012577,,,,,,False
1019.499,-6454.065462632054,1589.3085926945528,,,,,,False
1019.599,-6454.3172361501565,1588.1621132585337,,,,,,False
1019.699,-6454.588706004955,1587.0155225034105,,,,,,False
1019.8,-6454.8698881913,1585.8908616878105,,,,,,False
1019.9,-6455.148353641577,1584.7554028811057,,,,,,False
1020.0,-6455.426819091855,1583.6533399220289,,,,,,False
1020.099,-6455.702499887655,1582.5512769645343,,,,,,False
1020.2,-6455.990541832648,1581.438082056248,,,,,,False
1020.299,-6456.2796704720795,1580.3470397264855,,,,,,False
1020.399,-6456.551547837311,1579.2449767681996,,,,,,False
1020.499,-6456.829945369166,1578.153934439228,,,,,,False
1020.6,-6457.104403633695,1577.0632260683608,,,,,,False
1020.699,-6457.366636585759,1575.9832043687027,,,,,,False
1020.8,-6457.64775085371,1574.8924959978356,,,,,,False
1020.9,-6457.919424463735,1573.8238288855962,,,,,,False
1021.0,-6458.191098073756,1572.7662937233572,,,,,,False
1021.099,-6458.460054947665,1571.7083132831183,,,,,,False
1021.199,-6458.738452479534,1570.6506668009838,,,,,,False
1021.299,-6459.0236418516415,1569.58211100864,,,,,,False
1021.399,-6459.315623063991,1568.5244645272965,,,,,,False
1021.499,-6459.607672194775,1567.47794999358,,,,,,False
1021.599,-6459.906445247393,1566.4315467805507,,,,,,False
1021.699,-6460.198562296572,1565.3961641968351,,,,,,False
1021.799,-6460.490611427297,1564.360892931433,,,,,,False
1021.899,-6460.769212714391,1563.3366422977176,,,,,,False
1021.999,-6461.047678164653,1562.301482353002,,,,,,False
1022.099,-6461.332867536776,1561.2882523470187,,,,,,False
1022.199,-6461.618124827292,1560.2752449808263,,,,,,False
1022.3,-6461.913026530948,1559.2743714389478,,,,,,False
1022.399,-6462.195431248549,1558.2825147761746,,,,,,False
1022.499,-6462.473964617234,1557.2806393591918,,,,,,False
1022.6,-6462.762006562257,1556.2910090864182,,,,,,False
1022.7,-6463.054055693028,1555.3225295162727,,,,,,False
1022.799,-6463.323012566907,1554.341693482813,,,,,,False
1022.9,-6463.604194753298,1553.3633064783535,,,,,,False
1022.999,-6463.8798755490525,1552.4265529637316,,,,,,False
1023.099,-6464.151617077484,1551.4693166619,,,,,,False
1023.2,-6464.439591104144,1550.513527513964,,,,,,False
1023.3,-6464.7248483946005,1549.5895757406558,,,,,,False
1023.4,-6465.003313844878,1548.665623967348,,,,,,False
1023.499,-6465.285718562494,1547.7509117113536,,,,,,False
1023.599,-6465.557528009302,1546.8379805673599,,,,,,False
1023.699,-6465.8426494630185,1545.9251607424703,,,,,,False
1023.8,-6466.117175645925,1545.0254766177902,,,,,,False
1023.899,-6466.406304285388,1544.1658675099477,,,,,,False
1023.999,-6466.691629494311,1543.2975754818958,,,,,,False
1024.099,-6466.983610706675,1542.440304083158,,,,,,False
1024.199,-6467.275659837461,1541.5831440043157,,,,,,False
1024.3,-6467.570629459494,1540.7396762219962,,,,,,False
1024.399,-6467.84631025528,1539.9021083735727,,,,,,False
1024.499,-6468.131499627403,1539.0891421326721,,,,,,False
1024.599,-6468.416756917919,1538.3095717378183,,,,,,False
1024.699,-6468.681842442881,1537.4972734139183,,,,,,False
1024.799,-6468.966895978173,1536.7177030198552,,,,,,False
1024.899,-6469.25215326869,1535.9164253252688,,,,,,False
1025.0,-6469.547054972375,1535.1291738861012,,,,,,False
1025.099,-6469.836183611837,1534.4018123323985,,,,,,False
1025.199,-6470.108060977071,1533.634041805336,,,,,,False
1025.3,-6470.416410524403,1532.8916521211104,,,,,,False
1025.399,-6470.692091320188,1532.14224930878,,,,,,False
1025.499,-6470.9705567704505,1531.4183386607642,,,,,,False
1025.6,-6471.24501503498,1530.6763942545388,,,,,,False
1025.7,-6471.53706416575,1529.9528175646274,,,,,,False
1025.799,-6471.806021039629,1529.2474972703437,,,,,,False
1025.899,-6472.06424680596,1528.5350525296417,,,,,,False
1025.999,-6472.355956344721,1527.800566529521,,,,,,False
1026.099,-6472.614385866244,1527.098919779133,,,,,,False
1026.199,-6472.912819326866,1526.3755657282215,,,,,,False
1026.299,-6473.198212454167,1525.6960715563569,,,,,,False
1026.4,-6473.472738637091,1524.999100224178,,,,,,False
1026.499,-6473.761867276538,1524.3268418194182,,,,,,False
1026.599,-6474.040468563632,1523.6367722954485,,,,,,False
1026.699,-6474.312210092032,1522.9576120816885,,,,,,False
1026.8,-6474.606975958887,1522.2829046487193,,,,,,False
1026.9,-6474.878649568925,1521.6038557548547,,,,,,False
1026.999,-6475.14760644285,1520.9646592388276,,,,,,False
1027.099,-6475.412556131009,1520.3079855632773,,,,,,False
1027.199,-6475.677437900778,1519.6842624549822,,,,,,False
1027.299,-6475.928871826824,1519.0608733071645,,,,,,False
1027.4,-6476.189474737228,1518.442382216556,,,,,,False
1027.5,-6476.454356507012,1517.8412569663665,,,,,,False
1027.6,-6476.692070915764,1517.2623956138045,,,,,,False
1027.7,-6476.929785324543,1516.7057981596615,,,,,,False
1027.8,-6477.160707893011,1516.1603326547279,,,,,,False
1027.899,-6477.37587339218,1515.6313424342127,,,,,,False
1028.0,-6477.595385669062,1515.1139294416982,,,,,,False
1028.099,-6477.803827246355,1514.62902173923,,,,,,False
1028.199,-6478.014374294118,1514.1502366096574,,,,,,False
1028.299,-6478.198025654483,1513.704624688713,,,,,,False
1028.399,-6478.38812926309,1513.2593467250822,,,,,,False
1028.499,-6478.558129024567,1512.8250893915563,,,,,,False
1028.6,-6478.743206671381,1512.408865815449,,,,,,False
1028.699,-6478.918028639429,1512.012123150656,,,,,,False
1028.799,-6479.0744447203815,1511.6554555019095,,,,,,False
1028.899,-6479.2104852806015,1511.277191872535,,,,,,False
1029.0,-6479.3544722939105,1510.9394485372075,,,,,,False
1029.099,-6479.482226809017,1510.597809019775,,,,,,False
1029.199,-6479.617995695638,1510.3078217455986,,,,,,False
1029.3,-6479.741607188182,1510.00436481469,,,,,,False
1029.4,-6479.850276632191,1509.737198036828,,,,,,False
1029.5,-6479.9589460762,1509.4922951565936,,,,,,False
1029.6,-6480.0540318397,1509.2585242255689,,,,,,False
1029.699,-6480.148166745577,1509.0160703751258,,,,,,False
1029.799,-6480.236528587231,1508.8042293836243,,,,,,False
1029.899,-6480.318098588616,1508.603742981123,,,,,,False
1030.0,-6480.400415692506,1508.3791002483076,,,,,,False
1030.099,-6480.467654910953,1508.20277017533,,,,,,False
1030.199,-6480.528849391588,1508.04670024898,,,,,,False
1030.3,-6480.597379059745,1507.889294489421,,,,,,False
1030.399,-6480.657894356362,1507.7239850449664,,,,,,False
1030.5,-6480.712840343978,1507.59986381314,,,,,,False
1030.599,-6480.759907796932,1507.4786368875232,,,,,,False
1030.699,-6480.8074506786825,1507.3561854478016,,,,,,False
1030.799,-6480.854993560402,1507.2447546373937,,,,,,False
1030.899,-6480.889088598491,1507.1554764055095,,,,,,False
1030.999,-6480.9163238778865,1507.0333589238924,,,,,,False
1031.099,-6480.956939082595,1506.9549900022173,,,,,,False
1031.2,-6480.984513954001,1506.8874190716472,,,,,,False
1031.3,-6481.00488947475,1506.8206273771818,,,,,,False
1031.399,-6481.031785162135,1506.7655242290302,,,,,,False
1031.5,-6481.052432356515,1506.7093078866694,,,,,,False
1031.599,-6481.0793280439,1506.643184109204,,,,,,False
1031.699,-6481.099771483055,1506.6094543034712,,,,,,False
1031.8,-6481.120350759028,1506.5534605993196,,,,,,False
1031.9,-6481.140726279761,1506.508932803273,,,,,,False
1031.999,-6481.1608980453,1506.4648502852262,,,,,,False
1032.099,-6481.181273566063,1506.3872605996557,,,,,,False
1032.199,-6481.201649086809,1506.3423988447137,,,,,,False
1032.3,-6481.235812043261,1506.2862938214575,,,,,,False
1032.4,-6481.249395723769,1506.2306340769924,,,,,,False
1032.5,-6481.269771244518,1506.141578483317,,,,,,False
1032.599,-6481.289943010055,1506.0754547058516,,,,,,False
1032.699,-6481.330490296358,1506.0307042708048,,,,,,False
1032.799,-6481.344345650484,1505.9531145860253,,,,,,False
1032.899,-6481.357929330978,1505.8862115716643,,,,,,False
1032.999,-6481.384960855163,1505.819419877199,,,,,,False
1033.099,-6481.405404294319,1505.7746694421521,,,,,,False
1033.199,-6481.419055893222,1505.7081003866865,,,,,,False
1033.299,-6481.425915651868,1505.641308693012,,,,,,False
1033.4,-6481.439567250785,1505.6072449275928,,,,,,False
1033.5,-6481.459942771534,1505.5515851823368,,,,,,False
1033.599,-6481.4733906152405,1505.4854614048713,,,,,,False
1033.7,-6481.487110132536,1505.4291337426152,,,,,,False
1033.8,-6481.507485653284,1505.3734739973588,,,,,,False
1033.899,-6481.527657418823,1505.3073502198934,,,,,,False
1033.999,-6481.554756861432,1505.240558525428,,,,,,False
1034.099,-6481.561752456864,1505.1737668309624,,,,,,False
1034.199,-6481.581992140827,1505.095954506392,,,,,,False
1034.299,-6481.5956437397435,1505.029051492822,,,,,,False
1034.399,-6481.615951342083,1504.9622597983564,,,,,,False
1034.499,-6481.616155097293,1504.906488733205,,,,,,False
1034.6,-6481.629738777801,1504.8614043392627,,,,,,False
1034.7,-6481.6365306180405,1504.8057445947975,,,,,,False
1034.799,-6481.643254539887,1504.76166207596,,,,,,False
1034.899,-6481.656770302002,1504.728154909227,,,,,,False
1034.999,-6481.656906138804,1504.694759061599,,,,,,False
1035.1,-6481.663697979028,1504.6721612050756,,,,,,False
1035.2,-6481.663697979028,1504.661029255866,,,,,,False
1035.299,-6481.670421900889,1504.650008625761,,,,,,False
1035.399,-6481.663765897436,1504.6498973066566,,,,,,False
1035.499,-6481.663697979028,1504.6498973066566,,,,,,False
1035.599,-6481.663697979028,1504.6498973066566,,,,,,False
1035.699,-6481.663697979028,1504.6498973066566,,,,,,False
1035.799,-6481.656974057212,1504.6388766773425,,,,,,False
1035.899,-6481.656906138804,1504.6497859875521,,,,,,False
1036.0,-6481.656906138804,1504.6498973066566,,,,,,False
1036.099,-6481.650182216943,1504.6498973066566,,,,,,False
1036.2,-6481.650114298534,1504.6498973066566,,,,,,False
1036.3,-6481.650114298534,1504.6498973066566,,,,,,False
1036.4,-6481.650114298534,1504.6498973066566,,,,,,False
1036.499,-6481.650114298534,1504.6498973066566,,,,,,False
1036.599,-6481.650114298534,1504.6498973066566,,,,,,False
1036.699,-6481.650114298534,1504.6388766773425,,,,,,False
1036.8,-6481.650114298534,1504.638765358238,,,,,,False
1036.899,-6481.650114298534,1504.6277447281332,,,,,,False
1036.999,-6481.650114298534,1504.6166127789238,,,,,,False
1037.099,-6481.656838220396,1504.5944602004006,,,,,,False
1037.199,-6481.66363006062,1504.5721963027727,,,,,,False
1037.299,-6481.663697979028,1504.5389117750399,,,,,,False
1037.4,-6481.6704898192975,1504.5051819693072,,,,,,False
1037.5,-6481.684073499791,1504.4495222232601,,,,,,False
1037.599,-6481.684073499791,1504.4274809646322,,,,,,False
1037.699,-6481.684073499791,1504.3831758067945,,,,,,False
1037.799,-6481.6975213435,1504.327627380643,,,,,,False
1037.9,-6481.704449020539,1504.293674936701,,,,,,False
1038.0,-6481.704449020539,1504.2602790890728,,,,,,False
1038.099,-6481.697725098708,1504.2272172003402,,,,,,False
1038.199,-6481.6976571803,1504.2268832422355,,,,,,False
1038.3,-6481.704449020539,1504.2046193438168,,,,,,False
1038.399,-6481.704449020539,1504.193598713712,,,,,,False
1038.499,-6481.704449020539,1504.1934873946075,,,,,,False
1038.599,-6481.704449020539,1504.1934873946075,,,,,,False
1038.699,-6481.704449020539,1504.1824667645026,,,,,,False
1038.8,-6481.704449020539,1504.182355445398,,,,,,False
1038.9,-6481.6976571803,1504.1934873946075,,,,,,False
1039.0,-6481.6976571803,1504.182355445398,,,,,,False
1039.099,-6481.6976571803,1504.182355445398,,,,,,False
1039.2,-6481.690865340045,1504.182355445398,,,,,,False
1039.3,-6481.690865340045,1504.182355445398,,,,,,False
1039.4,-6481.690865340045,1504.182355445398,,,,,,False
1039.499,-6481.684141418199,1504.182355445398,,,,,,False
1039.599,-6481.684073499791,1504.182355445398,,,,,,False
1039.699,-6481.684073499791,1504.182355445398,,,,,,False
1039.799,-6481.684073499791,1504.182355445398,,,,,,False
1039.899,-6481.677349577945,1504.182355445398,,,,,,False
1040.0,-6481.684073499791,1504.182355445398,,,,,,False
1040.1,-6481.677281659537,1504.182355445398,,,,,,False
1040.199,-6481.677281659537,1504.182355445398,,,,,,False
1040.299,-6481.677281659537,1504.182355445398,,,,,,False
1040.399,-6481.677281659537,1504.171334816084,,,,,,False
1040.499,-6481.670557737706,1504.1712234969796,,,,,,False
1040.599,-6481.6704898192975,1504.1712234969796,,,,,,False
1040.7,-6481.6704898192975,1504.1712234969796,,,,,,False
1040.8,-6481.6704898192975,1504.1712234969796,,,,,,False
1040.9,-6481.6704898192975,1504.1712234969796,,,,,,False
1041.0,-6481.6704898192975,1504.1712234969796,,,,,,False
1041.099,-6481.6704898192975,1504.1602028668744,,,,,,False
1041.199,-6481.6704898192975,1504.16009154777,,,,,,False
1041.3,-6481.6704898192975,1504.16009154777,,,,,,False
1041.4,-6481.6704898192975,1504.16009154777,,,,,,False
1041.5,-6481.6704898192975,1504.16009154777,,,,,,False
1041.6,-6481.6704898192975,1504.16009154777,,,,,,False
1041.7,-6481.6704898192975,1504.1489595985606,,,,,,False
1041.799,-6481.663765897436,1504.1599802286657,,,,,,False
1041.902,-6481.663833815829,1504.1489595985606,,,,,,False
1041.999,-6481.670421900889,1504.1489595985606,,,,,,False
1042.099,-6481.663765897436,1504.1489595985606,,,,,,False
1042.2,-6481.663697979028,1504.1378276493513,,,,,,False
1042.3,-6481.663697979028,1504.1489595985606,,,,,,False
1042.4,-6481.663697979028,1504.1378276493513,,,,,,False
1042.499,-6481.663697979028,1504.1378276493513,,,,,,False
1042.599,-6481.656974057212,1504.1378276493513,,,,,,False
1042.699,-6481.656906138804,1504.1378276493513,,,,,,False
1042.799,-6481.66363006062,1504.1268070192464,,,,,,False
1042.901,-6481.656906138804,1504.1378276493513,,,,,,False
1042.999,-6481.656906138804,1504.1378276493513,,,,,,False
1043.1,-6481.656906138804,1504.1378276493513,,,,,,False
1043.199,-6481.656906138804,1504.1268070192464,,,,,,False
1043.299,-6481.656906138804,1504.126695700142,,,,,,False
1043.4,-6481.656906138804,1504.126695700142,,,,,,False
1043.499,-6481.656906138804,1504.115675070037,,,,,,False
1043.6,-6481.656906138804,1504.104431802514,,,,,,False
1043.7,-6481.663697979028,1504.082167904095,,,,,,False
1043.799,-6481.670421900889,1504.0491060145714,,,,,,False
1043.899,-6481.677213741128,1503.9936689083154,,,,,,False
1043.999,-6481.677281659537,1503.9269885337453,,,,,,False
1044.099,-6481.697453425091,1503.838155579861,,,,,,False
1044.199,-6481.6976571803,1503.7270587291398,,,,,,False
1044.3,-6481.718032701047,1503.5923621444176,,,,,,False
1044.4,-6481.718032701047,1503.4810426539054,,,,,,False
1044.5,-6481.738408221796,1503.3029314681366,,,,,,False
1044.599,-6481.724960378104,1503.137622025264,,,,,,False
1044.699,-6481.731548463133,1502.926560269867,,,,,,False
1044.8,-6481.711240860794,1502.7352020655753,,,,,,False
1044.899,-6481.6843451734085,1502.4927482143412,,,,,,False
1044.999,-6481.643729968714,1502.22580407627,,,,,,False
1045.1,-6481.588987736291,1501.9559656288257,,,,,,False
1045.199,-6481.528472439661,1501.658408631022,,,,,,False
1045.299,-6481.453898033693,1501.3468253770088,,,,,,False
1045.399,-6481.365739947249,1501.024110172204,,,,,,False
1045.499,-6481.270722102156,1500.7123042791907,,,,,,False
1045.6,-6481.133934439506,1500.3529649624443,,,,,,False
1045.699,-6480.986008158859,1500.0003048156977,,,,,,False
1045.799,-6480.789520220431,1499.677144334475,,,,,,False
1045.899,-6480.585832931314,1499.3102352917283,,,,,,False
1045.999,-6480.368629880098,1498.9318603424583,,,,,,False
1046.1,-6480.108366561704,1498.527325313456,,,,,,False
1046.199,-6479.846133609626,1498.1856857960236,,,,,,False
1046.3,-6479.537851980687,1497.837144470382,,,,,,False
1046.4,-6479.232219169407,1497.469790151217,,,,,,False
1046.5,-6478.858667955629,1497.1580955765173,,,,,,False
1046.6,-6478.498700422361,1496.8018732057708,,,,,,False
1046.699,-6478.095265111482,1496.4161511702919,,,,,,False
1046.8,-6477.670095911829,1496.0782965158596,,,,,,False
1046.899,-6477.226317069859,1495.7146157397992,,,,,,False
1046.999,-6476.764607769651,1495.369302679262,,,,,,False
1047.099,-6476.282590867059,1495.03523288783,,,,,,False
1047.2,-6475.748005120952,1494.686802881293,,,,,,False
1047.299,-6475.216815295011,1494.3561839939655,,,,,,False
1047.4,-6474.6748943614,1493.9966220382187,,,,,,False
1047.499,-6474.1100849261975,1493.6549825207865,,,,,,False
1047.6,-6473.533865199335,1493.3064411959358,,,,,,False
1047.699,-6472.942160076717,1492.9427604182936,,,,,,False
1047.799,-6472.351202056574,1492.5754060991285,,,,,,False
1047.9,-6471.727235692766,1492.1821143384402,,,,,,False
1048.0,-6471.115970070208,1491.7924961200656,,,,,,False
1048.1,-6470.4979126074095,1491.3583501064352,,,,,,False
1048.2,-6469.873063304372,1490.8908082451765,,,,,,False
1048.3,-6469.2346303208715,1490.5234539252206,,,,,,False
1048.4,-6468.569029976369,1490.167231554474,,,,,,False
1048.5,-6467.9034296317905,1489.7776133376813,,,,,,False
1048.599,-6467.257933134388,1489.3257675247366,,,,,,False
1048.7,-6466.551853421946,1488.9538491048852,,,,,,False
1048.799,-6465.879461237189,1488.4909826634175,,,,,,False
1048.899,-6465.200277212147,1488.0785439487286,,,,,,False
1049.0,-6464.487133985848,1487.6068832663652,,,,,,False
1049.1,-6463.767198919296,1487.1616053035252,,,,,,False
1049.2,-6463.054055692997,1486.705195391476,,,,,,False
1049.3,-6462.340912466745,1486.304445224683,,,,,,False
1049.399,-6461.655072438264,1485.8415787816334,,,,,,False
1049.499,-6460.935409045314,1485.3079131421184,,,,,,False
1049.599,-6460.208750056916,1484.7625589570803,,,,,,False
1049.699,-6459.475299228262,1484.283217229612,,,,,,False
1049.8,-6458.748028974296,1483.7774927834114,,,,,,False
1049.899,-6458.001673649184,1483.314626341153,,,,,,False
1050.0,-6457.253824119185,1482.8646729585219,,,,,,False
1050.099,-6456.487297028535,1482.335682738798,,,,,,False
1050.2,-6455.698492701831,1481.885061439958,,,,,,False
1050.299,-6454.938689533074,1481.4221949976993,,,,,,False
1050.399,-6454.151039819231,1480.910570617603,,,,,,False
1050.499,-6453.356462428321,1480.3874803301928,,,,,,False
1050.599,-6452.581988884568,1479.8312168349453,,,,,,False
1050.699,-6451.7740994867645,1479.307681270326,,,,,,False
1050.8,-6450.98495556814,1478.6790601056125,,,,,,False
1050.9,-6450.183518418581,1478.1001987530508,,,,,,False
1051.0,-6449.368497588513,1477.5881290949544,,,,,,False
1051.099,-6448.541455201218,1477.0040357270789,,,,,,False
1051.2,-6447.711288567389,1476.4526702890405,,,,,,False
1051.299,-6446.870798336477,1475.8906181797927,,,,,,False
1051.399,-6446.035266148859,1475.34493003665,,,,,,False
1051.499,-6445.172974110657,1474.7884439016116,,,,,,False
1051.599,-6444.310410398839,1474.2538877068873,,,,,,False
1051.7,-6443.432429209659,1473.6585510699067,,,,,,False
1051.8,-6442.569865497916,1473.0908216673454,,,,,,False
1051.9,-6441.714093626368,1472.5453561624117,,,,,,False
1051.999,-6440.853431629811,1471.983304053955,,,,,,False
1052.099,-6439.957180390366,1471.4045540204977,,,,,,False
1052.199,-6439.074105321,1470.8477339273545,,,,,,False
1052.3,-6438.182336696177,1470.2299107529552,,,,,,False
1052.399,-6437.301502934081,1469.6237761272428,,,,,,False
1052.499,-6436.411771861275,1469.0556014450992,,,,,,False
1052.6,-6435.4995597972365,1468.4376669515955,,,,,,False
1052.7,-6434.596245043937,1467.8810694982433,,,,,,False
1052.799,-6433.6952395163635,1467.263914240053,,,,,,False
1052.9,-6432.782823697114,1466.6676870486544,,,,,,False
1053.0,-6431.872717103562,1466.0554298492555,,,,,,False
1053.099,-6430.964987654081,1465.416233332437,,,,,,False
1053.199,-6430.041365298426,1464.8367040636663,,,,,,False
1053.3,-6429.101646281435,1464.2409221486857,,,,,,False
1053.399,-6428.180468988262,1463.6347875221823,,,,,,False
1053.499,-6427.256710795791,1463.0115096926781,,,,,,False
1053.599,-6426.326296599883,1462.3881205440696,,,,,,False
1053.699,-6425.402538407413,1461.7426901360423,,,,,,False
1053.8,-6424.449235709927,1461.1462403056437,,,,,,False
1053.9,-6423.511961755371,1460.5117192078258,,,,,,False
1053.999,-6422.590784462198,1459.8615020624848,,,,,,False
1054.099,-6421.680474113421,1459.182675806829,,,,,,False
1054.199,-6420.756919676129,1458.4264825061848,,,,,,False
1054.3,-6419.83757617993,1457.6730721926453,,,,,,False
1054.399,-6418.929846730449,1456.9567312698387,,,,,,False
1054.499,-6418.039843984013,1456.2441752084503,,,,,,False
1054.602,-6417.074248055651,1455.5791525707953,,,,,,False
1054.699,-6416.132151894465,1454.9852630869193,,,,,,False
1054.799,-6415.22815795719,1454.3619852582062,,,,,,False
1054.9,-6414.275059014854,1453.6989663707602,,,,,,False
1055.0,-6413.337785060282,1453.0533133245237,,,,,,False
1055.099,-6412.403159923418,1452.4251374378105,,,,,,False
1055.2,-6411.442861630408,1451.7842711296787,,,,,,False
1055.299,-6410.5284082591415,1451.1120127249187,,,,,,False
1055.399,-6409.597994063233,1450.4329638310542,,,,,,False
1055.499,-6408.654064105224,1449.8420799740738,,,,,,False
1055.6,-6407.693765812215,1449.2127908923605,,,,,,False
1055.7,-6406.74970001739,1448.62279759138,,,,,,False
1055.8,-6405.792050542146,1447.9994084419807,,,,,,False
1055.9,-6404.841192907097,1447.4094151410002,,,,,,False
1056.0,-6403.890335272017,1446.763762094764,,,,,,False
1056.099,-6402.97588190069,1446.1245655787368,,,,,,False
1056.199,-6402.005124173706,1445.5009537903372,,,,,,False
1056.299,-6401.04733886163,1444.9216471605664,,,,,,False
1056.4,-6400.0801128915655,1444.3481291440046,,,,,,False
1056.5,-6399.136047096756,1443.7692677922337,,,,,,False
1056.599,-6398.1946980380435,1443.1410919063114,,,,,,False
1056.699,-6397.237116481163,1442.539632696435,,,,,,False
1056.8,-6396.263098670874,1441.899100347199,,,,,,False
1056.904,-6395.280726897034,1441.2623528601719,,,,,,False
1057.0,-6394.36138340073,1440.6745859484006,,,,,,False
1057.099,-6393.393138654633,1440.1566163571995,,,,,,False
1057.199,-6392.442009345967,1439.589332232638,,,,,,False
1057.3,-6391.495226815118,1438.9713977399251,,,,,,False
1057.4,-6390.544369180054,1438.3702724889445,,,,,,False
1057.499,-6389.603020121326,1437.7420966022312,,,,,,False
1057.599,-6388.645438564431,1437.151658023251,,,,,,False
1057.7,-6387.7121717955915,1436.5112369923281,,,,,,False
1057.799,-6386.7506509714485,1435.8169373289404,,,,,,False
1057.899,-6385.792865659283,1435.2588927209017,,,,,,False
1058.0,-6384.832431529472,1434.6188056488747,,,,,,False
1058.099,-6383.864186783361,1434.0016503914753,,,,,,False
1058.199,-6382.899609630987,1433.3892818729717,,,,,,False
1058.299,-6381.935168315503,1432.710900896107,,,,,,False
1058.399,-6380.957279156222,1432.0979757797077,,,,,,False
1058.499,-6380.012873769402,1431.4526566915758,,,,,,False
1058.6,-6379.038991795899,1430.7448873690832,,,,,,False
1058.699,-6378.1043666590185,1430.116711483161,,,,,,False
1058.8,-6377.116901005068,1429.4313173781916,,,,,,False
1058.9,-6376.152459689494,1428.7967962795826,,,,,,False
1059.0,-6375.181226533682,1428.1288793357182,,,,,,False
1059.099,-6374.219705709417,1427.478662190377,,,,,,False
1059.2,-6373.231968381803,1426.8041773956172,,,,,,False
1059.299,-6372.25699971392,1426.176001508904,,,,,,False
1059.399,-6371.285630721305,1425.4973978938303,,,,,,False
1059.5,-6370.297893393662,1424.8226904592793,,,,,,False
1059.599,-6369.329648647552,1424.172473313938,,,,,,False
1059.699,-6368.358347573346,1423.4826264289686,,,,,,False
1059.799,-6367.373666573902,1422.7924455858945,,,,,,False
1059.899,-6366.402297581287,1422.1132853729255,,,,,,False
1059.999,-6365.417616581768,1421.4893396264213,,,,,,False
1060.1,-6364.416159736828,1420.7372651476728,,,,,,False
1060.199,-6363.44119106887,1420.0870480023316,,,,,,False
1060.299,-6362.436202467085,1419.4523042647227,,,,,,False
1060.399,-6361.431010110018,1418.8398244263235,,,,,,False
1060.499,-6360.439265596656,1418.1945053381917,,,,,,False
1060.599,-6359.434209076372,1417.6149760686296,,,,,,False
1060.7,-6358.425756635985,1416.9524024599746,,,,,,False
1060.8,-6357.434147959485,1416.217693820854,,,,,,False
1060.9,-6356.442539282925,1415.5386449269893,,,,,,False
1061.0,-6355.44413876611,1414.8595960331245,,,,,,False
1061.099,-6354.42882656706,1414.25346140583,,,,,,False
1061.199,-6353.430154376628,1413.5861010574883,,,,,,False
1061.299,-6352.411582094334,1412.9181841136242,,,,,,False
1061.399,-6351.399529978633,1412.261287799074,,,,,,False
1061.499,-6350.387545781296,1411.5934821727321,,,,,,False
1061.599,-6349.355389818433,1410.9696477469145,,,,,,False
1061.7,-6348.319498343426,1410.351156656306,,,,,,False
1061.799,-6347.304186144482,1409.6899188808602,,,,,,False
1061.899,-6346.285342188496,1409.0330225663097,,,,,,False
1061.999,-6345.25984222907,1408.3982788294916,,,,,,False
1062.099,-6344.2409982731,1407.6976339542082,,,,,,False
1062.199,-6343.215498313676,1407.0514243100763,,,,,,False
1062.3,-6342.193258437661,1406.3659188860024,,,,,,False
1062.4,-6341.174482400083,1405.6757380429283,,,,,,False
1062.5,-6340.148914522266,1405.0189530466914,,,,,,False
1062.599,-6339.140326245063,1404.3797565306643,,,,,,False
1062.699,-6338.121550207501,1403.6900209647993,,,,,,False
1062.799,-6337.096050248151,1403.021881381935,,,,,,False
1062.9,-6336.060226691552,1402.3584172172798,,,,,,False
1062.999,-6335.051638414348,1401.7082000711478,,,,,,False
1063.1,-6334.022674616412,1401.0225833271784,,,,,,False
1063.2,-6332.997106738594,1400.376930280942,,,,,,False
1063.3,-6331.985122541332,1399.6867494378678,,,,,,False
1063.399,-6330.9832581860055,1399.0034704030031,,,,,,False
1063.5,-6329.9543623064465,1398.317519700929,,,,,,False
1063.599,-6328.945774029256,1397.6562819254832,,,,,,False
1063.699,-6327.920274069848,1397.0214268703514,,,,,,False
1063.8,-6326.884450513309,1396.413956409057,,,,,,False
1063.899,-6325.882586157966,1395.75271863282,,,,,,False
1064.0,-6324.846898438169,1395.1115183665838,,,,,,False
1064.099,-6323.83831016098,1394.4723218497659,,,,,,False
1064.2,-6322.809346363028,1393.7979483749011,,,,,,False
1064.3,-6321.770194804778,1393.2302189723396,,,,,,False
1064.4,-6320.744626926961,1392.606829823731,,,,,,False
1064.5,-6319.7326427296375,1391.9277809298665,,,,,,False
1064.599,-6318.737502296126,1391.2885844130483,,,,,,False
1064.699,-6317.712138173533,1390.6539519969167,,,,,,False
1064.8,-6316.683106457249,1390.0242176379945,,,,,,False
1064.9,-6315.657538579417,1389.3896965393853,,,,,,False
1065.0,-6314.659138062617,1388.6995156971025,,,,,,False
1065.1,-6313.6607375458025,1388.0872584977033,,,,,,False
1065.2,-6312.6759207094665,1387.3414179093731,,,,,,False
1065.3,-6311.650352831725,1386.7848204552301,,,,,,False
1065.4,-6310.645160474656,1386.1057715613651,,,,,,False
1065.5,-6309.633176277333,1385.4823824127568,,,,,,False
1065.6,-6308.621192080023,1384.8923891117765,,,,,,False
1065.7,-6307.636375243688,1384.2356041163305,,,,,,False
1065.8,-6306.637974726948,1383.5788191200938,,,,,,False
1065.899,-6305.6764539026835,1382.8734988266012,,,,,,False
