time_s,dr_x_m,dr_y_m,ref_x_m,ref_y_m,pos_error_m
2564.2,196169.32305569062,-190438.3002480878,1659.6026658732628,-5886.752454612053,268129.2694188616
2564.3,196190.07297401992,-190453.1526000345,1659.8607239158166,-5886.600009680463,268154.4626016104
2564.4,196210.8334353331,-190467.99021370045,1660.1171033513945,-5886.423772032756,268179.67092109536
2564.499,196231.39211238603,-190482.66556287374,1660.3703868518194,-5886.233630087473,268204.6330279067
2564.599,196252.16295149186,-190497.47460630003,1660.6296804035414,-5886.0292226887295,268229.84656338894
2564.699,196272.9421965816,-190512.26892744142,1660.883063080287,-5885.80307175116,268255.0753565415
2564.799,196293.73194474223,-190527.04746361065,1661.1280133875641,-5885.556307277815,268280.321249125
2564.899,196314.5253203423,-190541.817191787,1661.3745782714511,-5885.2941665275075,268305.57316163514
2564.999,196335.3194041084,-190556.58441782306,1661.6157775189356,-5885.013359736924,268330.8406440731
2565.1,196356.3248148957,-190571.4878337771,1661.8504144447224,-5884.716758407297,268356.3708435369
2565.199,196376.9159863424,-190586.0861292446,1662.0733073856413,-5884.407368744647,268381.407881466
2565.299,196397.71556789504,-190600.82344150115,1662.290233278642,-5884.07475218904,268406.71214894095
2565.399,196418.51823505218,-190615.5562570439,1662.5004618286512,-5883.723541940947,268432.03325453715
2565.5,196439.53196080483,-190630.4298732037,1662.7034729937957,-5883.346288489145,268457.62758548633
2565.6,196460.34233427164,-190645.15163511146,1662.893762739713,-5882.950489078194,268482.99190508487
2565.7,196481.15274785893,-190659.86969291905,1663.0823898057745,-5882.536124884655,268508.36772538023
2565.8,196501.96150154335,-190674.58045249982,1663.2643582312169,-5882.099167293363,268533.7577364282
2565.899,196522.5635119359,-190689.1378986696,1663.4480444579583,-5881.652132943446,268558.8979643329
2565.999,196543.37927899603,-190703.8365376721,1663.6275707669743,-5881.18118209204,268584.30996346107
2566.099,196564.19709820306,-190718.53217556915,1663.8029034432373,-5880.690632733967,268609.73795357277
2566.199,196585.0166405118,-190733.22725122928,1663.9727374915694,-5880.183741516623,268635.1820797992
2566.299,196605.8428169469,-190747.91297198384,1664.122315585432,-5879.658346679756,268660.65205056954
2566.399,196626.67556922694,-190762.5848121592,1664.285146937013,-5879.120385931992,268686.1163093796
2566.499,196647.50608837637,-190777.2457504953,1664.4369686672894,-5878.567919931529,268711.5894538824
2566.6,196668.54687556476,-190792.046348998,1664.575297956453,-5877.991471048609,268737.33760392497
2566.699,196689.1731561172,-190806.55282805773,1664.7174638307554,-5877.416830791221,268762.57860566844
2566.8,196710.21970718418,-190821.35019003332,1664.848709460479,-5876.816595483232,268788.3502946981
2566.899,196730.8514855804,-190835.85074420908,1664.973475501559,-5876.217118046225,268813.62099969445
2566.999,196751.69269259993,-190850.49579306773,1665.094930118672,-5875.599052281963,268839.1583285525
2567.1,196772.74175499607,-190865.29764267494,1665.1873389799491,-5874.963827536753,268864.98729889496
2567.199,196793.37213667925,-190879.819480578,1665.2809605039408,-5874.333648698787,268890.3154707277
2567.299,196814.2131512572,-190894.4805744864,1665.3707519039651,-5873.693832500609,268915.90175449086
2567.399,196835.05420549828,-190909.1437138672,1665.467066140477,-5873.055774718713,268941.48356839945
2567.499,196855.89530474268,-190923.81405978525,1665.5257183514866,-5872.4142726317905,268967.100111625
2567.599,196876.7367653571,-190938.4947126312,1665.5821579023018,-5871.771202946213,268992.7267302702
2567.7,196897.78581072454,-190953.32332189716,1665.6513740755777,-5871.122029725257,269018.6007543824
2567.8,196918.62964121057,-190968.01100486785,1665.7289145398759,-5870.478350000929,269044.21911109454
2567.9,196939.47647519904,-190982.70639258926,1665.7718340980716,-5869.829768539951,269069.8734832468
2567.999,196960.11834482357,-190997.2654320249,1665.826313038851,-5869.187485873262,269095.2726159128
2568.1,196981.17936122397,-191012.13103382068,1665.897921389981,-5868.534056220747,269121.18212011014
2568.199,197001.81920075897,-191026.71091569265,1665.9830669852,-5867.896205850021,269146.5688854947
2568.3,197022.88036431966,-191041.59482855388,1666.073254353186,-5867.249329208174,269172.4731753076
2568.4,197043.7368466114,-191056.34575006494,1666.152322516411,-5866.611992869746,269198.1389674355
2568.5,197064.58799701187,-191071.1104794441,1666.2199395605696,-5865.9761335041085,269223.81771977915
2568.6,197085.44225350601,-191085.89314605392,1666.274652060508,-5865.342100886453,269249.5192113021
2568.699,197106.0909611778,-191100.54190298225,1666.3472206966605,-5864.7203804979345,269274.95800474024
2568.799,197126.94593712772,-191115.352768148,1666.427710227128,-5864.096907350564,269300.65351486095
2568.899,197147.79927014917,-191130.1743799451,1666.5122055912013,-5863.476776183914,269326.3500540183
2568.999,197168.6537490824,-191145.01106083498,1666.6048736430093,-5862.862569128238,269352.0478188305
2569.1,197189.7160334737,-191160.0073885359,1666.6995125020105,-5862.24611637904,269378.00638124376
2569.199,197210.36159666913,-191174.72146840827,1666.8024373717326,-5861.647108875668,269403.45034402824
2569.3,197231.4274459114,-191189.7461202597,1666.9114055977236,-5861.040151832969,269429.4141143718
2569.399,197252.0735166541,-191204.4883679423,1667.0230848377773,-5860.450264232253,269454.8652613377
2569.499,197272.9281915858,-191219.3909629836,1667.1467786407502,-5859.858029777958,269480.571046198
2569.599,197293.78560472198,-191234.31029959267,1667.2739895400548,-5859.270493643239,269506.2845830914
2569.699,197314.64256662948,-191249.23747313808,1667.4000764035763,-5858.685567902537,269532.0022367605
2569.799,197335.4993404866,-191264.17809332072,1667.5444281853154,-5858.106325453432,269557.71186882025
2569.899,197356.35648237081,-191279.12808148368,1667.6900700346023,-5857.5302564562235,269583.4251251824
2569.999,197377.21406515726,-191294.08981331595,1667.8458375399073,-5856.960006551041,269609.13545913855
2570.1,197398.28251026128,-191309.21548812956,1668.0121012192901,-5856.386602746776,269635.10620093177
2570.2,197419.14119456138,-191324.20565928865,1668.1784290365088,-5855.822559846246,269660.8250249773
2570.3,197439.99684035356,-191339.2074502694,1668.3518387281006,-5855.262398255384,269686.54185683985
2570.4,197460.8506601965,-191354.22393512665,1668.5423350256785,-5854.710752454511,269712.2492403842
2570.5,197481.7058125496,-191369.25270897977,1668.7325183441153,-5854.161349737452,269737.9647590328
2570.599,197502.3513901091,-191384.13971127203,1668.922286000605,-5853.620265311359,269763.42524619953
2570.699,197523.2020775893,-191399.1900869747,1669.1266975422925,-5853.081310679469,269789.1349276281
2570.799,197544.05489960732,-191414.25179658618,1669.3296703210888,-5852.543311587015,269814.85437151196
2570.9,197565.11351190213,-191429.4765570962,1669.5425243765412,-5852.002673392316,269840.8300194496
2571.0,197585.9632411974,-191444.5649710225,1669.7625770353636,-5851.472048056417,269866.54817407974
2571.099,197606.60382824135,-191459.51338691317,1669.9910153724418,-5850.950650677316,269892.0058126793
2571.2,197627.65943364907,-191474.77563340912,1670.2301031137724,-5850.420167562658,269917.97911947744
2571.3,197648.50619803587,-191489.89677346783,1670.4790202265053,-5849.897527517627,269943.6912701287
2571.4,197669.35298297586,-191505.0307608298,1670.736313165827,-5849.37369331448,269969.4070402237
2571.5,197690.19971356046,-191520.17763845372,1671.0039914381691,-5848.850716649116,269995.1235345767
2571.6,197711.04924125745,-191535.33661876377,1671.2804336662687,-5848.326973529814,270020.8445752346
2571.699,197731.68965058803,-191550.35738651067,1671.5530629570044,-5847.799933385141,270046.3238101788
2571.8,197752.749758091,-191565.69049674214,1671.8425399099247,-5847.261483627147,270072.3181864524
2571.9,197773.60480048164,-191580.8828662065,1672.1305207535472,-5846.722166088805,270098.0686077929
2571.999,197794.24771976937,-191595.930617725,1672.4156889745277,-5846.178728070161,270123.57047503954
2572.1,197815.30902479065,-191611.29726091315,1672.7133398044998,-5845.618244085529,270149.59807970654
2572.2,197836.16607733894,-191626.52152731316,1673.0232742728583,-5845.06211004614,270175.3675996125
2572.3,197857.02797046368,-191641.75157368364,1673.3469496485577,-5844.502277902595,270201.1372010776
2572.4,197877.88248255796,-191656.9928491696,1673.69008349612,-5843.945328003202,270226.89308074303
2572.5,197898.73210183284,-191672.25516643337,1674.0492900897457,-5843.387670640473,270252.6487184504
2572.603,197920.21474970193,-191687.99202633608,1674.4329323338006,-5842.808258973026,270279.18752770254
2572.699,197940.23736912102,-191702.67176559832,1674.8032577838394,-5842.268487504085,270303.92178732343
2572.8,197961.30049277787,-191718.133009993,1675.199874932585,-5841.6937513848325,270329.95388454077
2572.9,197982.1488030497,-191733.45270736734,1675.616154006558,-5841.129598459914,270355.7111501739
2572.999,198002.78020437364,-191748.63332021172,1676.0416448654282,-5840.570563908795,270381.2050997905
2573.1,198023.81602653905,-191764.13944615377,1676.4964698882757,-5840.003153970044,270407.20100077963
2573.2,198044.6445696941,-191779.50313739135,1676.9626114033654,-5839.4420824189565,270432.935906112
2573.299,198065.25959353035,-191794.73012241098,1677.4348618547615,-5838.884641037318,270458.41486545
2573.399,198086.08683115666,-191810.11546080388,1677.9393473367302,-5838.331689895554,270484.13032368355
2573.5,198107.1179304826,-191825.66685982424,1678.4623016641142,-5837.780572492148,270510.0933380759
2573.599,198127.72611185242,-191840.92259833234,1678.9865406988795,-5837.234542612648,270535.5415641804
2573.699,198148.54376283192,-191856.3409320504,1679.5220040670129,-5836.674413443264,270561.2552501556
2573.799,198169.36456264832,-191871.7724085689,1680.0661055608466,-5836.111000515735,270586.9762639921
2573.901,198190.591500012,-191887.5167978747,1680.615101440638,-5835.519890399283,270613.22284290974
2573.999,198210.97509680653,-191902.66057731127,1681.1400929167203,-5834.939919237368,270638.4538781346
2574.1,198231.98668919574,-191918.27945288346,1681.6890349318264,-5834.335602401871,270664.46694556886
2574.2,198252.78399516444,-191933.75086639274,1682.2559563891273,-5833.749316698951,270690.1975880157
2574.3,198273.5676170869,-191949.23467218815,1682.838699713191,-5833.166512346953,270715.9129485058
2574.399,198294.13945669268,-191964.57191872312,1683.4434040822568,-5832.609043574097,270741.34040823503
2574.499,198314.91317467726,-191980.0702900207,1684.0735609635262,-5832.0525053069805,270767.0061369592
2574.599,198335.68138524817,-191995.57947946078,1684.7202984117719,-5831.505749371192,270792.6565550822
2574.7,198356.6512667539,-192011.2524032306,1685.3847558750065,-5830.953753439813,270818.5567429205
2574.8,198377.4130537927,-192026.77567824334,1686.0522678662965,-5830.4084315469845,270844.1961417783
2574.899,198397.96697203885,-192042.14746234202,1686.731581486214,-5829.87906085947,270869.5609183564
2574.999,198418.7277707844,-192057.68542698715,1687.4153238564566,-5829.326549115922,270895.20288745605
2575.1,198439.6887029577,-192073.38754308454,1688.1187936686124,-5828.776463570947,270921.08706767205
2575.199,198460.23241882413,-192088.78223205154,1688.8173643380715,-5828.235132661875,270946.4544671304
2575.299,198480.98450019956,-192104.33828844537,1689.5269781413872,-5827.683014870865,270972.08353180246
2575.4,198501.93780946892,-192120.06111173064,1690.259593566717,-5827.132211485622,270997.95578637044
2575.499,198522.4766277389,-192135.47583096332,1690.9839941728144,-5826.592544254051,271023.3135431309
2575.599,198543.2195535537,-192151.051475177,1691.7241657371187,-5826.044888689027,271048.92421087815
2575.699,198563.96012960316,-192166.63495065822,1692.4694846286982,-5825.495730669755,271074.5358652808
2575.799,198584.70148857677,-192182.22363926712,1693.22625212837,-5824.956665086964,271100.1364346223
2575.9,198605.641693842,-192197.97780079313,1693.9942457023467,-5824.410517256475,271125.9918981052
2575.999,198626.1613162255,-192213.42903400003,1694.7466236541918,-5823.874142074741,271151.3383069085
2576.099,198646.89266863774,-192229.03481298074,1695.5103620738873,-5823.334792967114,271176.9385335294
2576.2,198667.83170703464,-192244.79020044467,1696.2769099202021,-5822.78372898241,271202.7984664586
2576.299,198688.3513411389,-192260.2325860958,1697.0328638108483,-5822.258555658287,271228.1285486632
2576.399,198709.07510268566,-192275.83757312133,1697.801495156833,-5821.735498047252,271253.70800983114
2576.499,198729.7803812055,-192291.45352434152,1698.560367012961,-5821.2069933935645,271279.2924305017
2576.6,198750.69339009013,-192307.22471570698,1699.3382162485461,-5820.696139112278,271305.10853354115
2576.7,198771.3980560299,-192322.831994916,1700.1038777218528,-5820.1840764332,271330.67034472676
2576.799,198791.89222265163,-192338.28066464554,1700.86123904043,-5819.681570128162,271355.96971941506
2576.902,198813.21635353487,-192354.35526977686,1701.6536529309492,-5819.174644785246,271382.27974772477
2577.0,198833.5050017316,-192369.65485569966,1702.399156510261,-5818.683243746242,271407.3283850746
2577.099,198853.9944399708,-192385.11043128153,1703.1468118995986,-5818.186970155875,271432.63188168156
2577.2,198874.89860764536,-192400.8745188,1703.9100756283142,-5817.6820259245505,271458.44330122834
2577.299,198895.38421923833,-192416.32812116752,1704.6566713708442,-5817.186214634195,271483.7431433269
2577.4,198916.2821515302,-192432.08767254266,1705.4089106932163,-5816.671916627773,271509.5613825901
2577.5,198936.9713458978,-192447.69824887774,1706.155838799309,-5816.1753204731895,271535.11731665704
2577.599,198957.4593253414,-192463.15809996822,1706.8920785854884,-5815.680344981077,271560.4301651207
2577.7,198978.36737051164,-192478.93611986373,1707.6399800665183,-5815.170142053902,271586.26882479514
2577.8,198999.0589959726,-192494.56724688387,1708.3882508957,-5814.676579690745,271611.83763333573
2577.9,199019.75385522784,-192510.2028794909,1709.1376369421082,-5814.186232562138,271637.40888226335
2577.999,199040.25340043442,-192525.68262433112,1709.8758229751,-5813.696647690362,271662.7387445764
2578.099,199060.95772022105,-192541.32340612466,1710.6190178765662,-5813.204413074846,271688.32622807455
2578.199,199081.66677974514,-192556.95647556093,1711.36321206874,-5812.717257028009,271713.9076523419
2578.3,199102.58974135655,-192572.7415288199,1712.1101813440216,-5812.216694770866,271739.7561219579
2578.399,199123.10287535455,-192588.21462598417,1712.8363462702346,-5811.722492015386,271765.1032508674
2578.5,199144.02262765987,-192603.9991219067,1713.5755210098405,-5811.2274334336,271790.9509159453
2578.6,199164.74009763187,-192619.62094745762,1714.3040008041714,-5810.736733287182,271816.54463290266
2578.699,199185.24310126205,-192635.08904372307,1715.0167125504256,-5810.240004562012,271841.892519373
2578.8,199206.1651828714,-192650.8580019149,1715.7456925368715,-5809.740898923264,271867.74143094313
2578.899,199226.67510144523,-192666.3088080848,1716.4533552239811,-5809.249369857562,271893.0825823685
2579.0,199247.595061153,-192682.07070380836,1717.1727182787765,-5808.748188249835,271918.93354262447
2579.099,199268.1022076459,-192697.51078262745,1717.8713704126098,-5808.255296084901,271944.2728210291
2579.2,199289.02119415102,-192713.26292877464,1718.584596507631,-5807.755128809881,271970.1201664369
2579.299,199309.53203474407,-192728.700627697,1719.2815779472296,-5807.2656345273135,271995.4594023317
2579.399,199330.24515304918,-192744.28942876044,1719.973321272568,-5806.760699174622,272021.0638552709
2579.499,199350.96301419812,-192759.8758027593,1720.667780130214,-5806.261453765536,272046.6642185806
2579.599,199371.68158608198,-192775.4603663936,1721.3537867365344,-5805.757148107367,272072.2734876208
2579.699,199392.4014311063,-192791.04520228168,1722.0347962555927,-5805.2470962964735,272097.89146351087
2579.799,199413.12440589315,-192806.62317319465,1722.7127853349907,-5804.7353246010025,272123.5103875512
2579.899,199433.8495450683,-192822.18771845326,1723.384242434435,-5804.215484136069,272149.13196411234
2579.999,199454.58457878433,-192837.74795356762,1724.0596139843144,-5803.704381598356,272174.7489348281
2580.1,199475.5251394317,-192853.46210218078,1724.731784053022,-5803.176214323329,272200.6350532836
2580.2,199496.25549870904,-192869.01027092553,1725.3921645106839,-5802.6530471405495,272226.2595506372
2580.299,199516.77446008782,-192884.40814362836,1726.0337842113288,-5802.117572718454,272251.64929228654
2580.399,199537.51046448894,-192899.96551557872,1726.675991824014,-5801.5747779751855,272277.3109375311
2580.499,199558.23947636454,-192915.52463230983,1727.3117013798371,-5801.024858278894,272302.97833478986
2580.6,199579.16889125228,-192931.24147291487,1727.956542641869,-5800.473098881909,272328.89435399784
2580.7,199599.8980012524,-192946.80608201644,1728.6017127408952,-5799.93085361818,272354.5534824956
2580.799,199620.4093537301,-192962.22053105064,1729.2333474224552,-5799.386547416779,272379.9624897998
2580.899,199641.12557770277,-192977.79375734174,1729.881208023573,-5798.847098382657,272405.61433331785
2580.999,199661.84605245764,-192993.3720956655,1730.5333955949286,-5798.310275462734,272431.2678455582
2581.1,199682.77147009232,-193009.10948154784,1731.1775768166124,-5797.751303182185,272457.2005946561
2581.199,199703.28058669725,-193024.53124834748,1731.8241911443654,-5797.216271399545,272482.5958127483
2581.3,199724.2036265022,-193040.2685502356,1732.4771435611542,-5796.664522894259,272508.51547216566
2581.4,199744.92424265586,-193055.85163471266,1733.1194849503788,-5796.113794692663,272534.18912003806
2581.499,199765.4387165308,-193071.27902439376,1733.7524388174556,-5795.564304545364,272559.61200042954
2581.599,199786.15906171058,-193086.8616098418,1734.3976232404589,-5795.010546518736,272585.2851560529
2581.699,199806.88733027992,-193102.44435604342,1735.0383056753028,-5794.452786678522,272610.97021538776
2581.799,199827.61668937362,-193118.02423867479,1735.705855155036,-5793.923942701664,272636.61472672335
2581.899,199848.3520678127,-193133.60280752607,1736.3577723248518,-5793.377620765309,272662.2860917176
2582.0,199869.30542775156,-193149.3254257941,1737.010865458649,-5792.816090161851,272688.22442297003
2582.099,199889.85198792984,-193164.7337081682,1737.6456871526532,-5792.255408583253,272713.6639150928
2582.199,199910.61621209228,-193180.2826303202,1738.2832662777294,-5791.684085923524,272739.36351326306
2582.299,199931.385640264,-193195.82421439132,1738.9057529764098,-5791.094746293958,272765.08521231904
2582.399,199952.16574297464,-193211.3570168012,1739.5200863700627,-5790.500846251872,272790.81770817074
2582.499,199972.95747709795,-193226.8798261056,1740.1244411889002,-5789.897612486902,272816.56546989776
2582.599,199993.75403516012,-193242.3929843706,1740.7252988953012,-5789.287810713911,272842.31717669504
2582.699,200014.56090432117,-193257.89050444192,1741.3259806322646,-5788.672412823518,272868.06962154276
2582.799,200035.3754320607,-193273.37795425768,1741.9179049049114,-5788.04967103427,272893.832139061
2582.899,200056.2013360277,-193288.8570058867,1742.494984258077,-5787.4113048539175,272919.6186919388
2582.999,200077.03804989564,-193304.31133477626,1743.0584832124596,-5786.764544233943,272945.4117678125
2583.1,200098.0863258722,-193319.89588832838,1743.6226803179131,-5786.105236907069,272971.4561711657
2583.199,200118.727527093,-193335.16436430166,1744.1706341227484,-5785.452545590105,272996.99490244215
2583.3,200139.80047554636,-193350.72367968244,1744.7080572644402,-5784.771952180641,273023.07401225663
2583.399,200160.46331604413,-193365.96168817778,1745.228506035098,-5784.099195499926,273048.6413460666
2583.499,200181.34030963256,-193381.3343028002,1745.739749747362,-5783.413143776848,273074.4726127828
2583.599,200202.21366327658,-193396.69759531814,1746.2148111705399,-5782.702924838328,273100.33774530917
2583.699,200223.09468481416,-193412.04080031396,1746.6880909483677,-5781.9945053396095,273126.1947288611
2583.799,200243.977083917,-193427.38173215883,1747.174311475167,-5781.294934802968,273152.035689362
2583.899,200264.86170542045,-193442.7076569076,1747.6567514604808,-5780.595756715773,273177.8704536161
2583.999,200285.74510250977,-193458.02314817492,1748.1469964894336,-5779.898694894463,273203.69005562254
2584.1,200306.84894024528,-193473.48370012772,1748.6396925583897,-5779.1959921134385,273229.77161698
2584.199,200327.54057176484,-193488.63486575516,1749.1023191302045,-5778.487864741005,273255.36669203365
2584.299,200348.44106900258,-193503.92621162347,1749.546019825082,-5777.757012366449,273281.2392334722
2584.399,200369.34533162124,-193519.20498937927,1749.9504822398817,-5776.9999859171,273307.1523943281
2584.499,200390.25876756755,-193534.46037048858,1750.3375594279828,-5776.234195244753,273333.0748263918
2584.6,200411.38296204977,-193549.85982046896,1750.704363925428,-5775.449012075208,273359.2774637559
2584.7,200432.29284254657,-193565.10318209033,1751.0856736238884,-5774.680026363397,273385.1954863455
2584.8,200453.20765929265,-193580.3283637828,1751.4465700626852,-5773.900333397172,273411.1268209358
2584.9,200474.1260679074,-193595.53971965666,1751.7920646294504,-5773.115211610197,273437.06621413125
2585.0,200495.04434534226,-193610.74018367685,1752.1131940695677,-5772.324008654403,273463.0199382367
2585.099,200515.7504228695,-193625.78548255214,1752.3995407639666,-5771.533843524408,273488.7374513659
2585.2,200536.8758771835,-193641.12867839434,1752.6798350481035,-5770.722983332179,273514.9830121658
2585.3,200557.79001505044,-193656.30332892394,1752.9393689395786,-5769.918827153827,273540.96973135386
2585.399,200578.49688848096,-193671.31892730802,1753.1904621088427,-5769.123989701799,273566.69632451783
2585.499,200599.42023724347,-193686.4711266033,1753.4272436016386,-5768.321185725289,273592.68997330643
2585.599,200620.3419331494,-193701.60474271906,1753.6409416890656,-5767.513974104934,273618.6894863956
2585.699,200641.2592006077,-193716.7196584851,1753.8375533803503,-5766.703866406247,273644.6873698166
2585.799,200662.17755866508,-193731.8195610357,1754.0235763544247,-5765.889019385897,273670.6867113081
2585.9,200683.30587816678,-193747.05663285317,1754.1923108085236,-5765.061289998014,273696.95430854935
2586.0,200704.22482594207,-193762.12970369533,1754.3289746034184,-5764.235860341245,273722.9788468545
2586.1,200725.14333160807,-193777.18860637877,1754.4512407416237,-5763.408175556706,273749.0053735497
2586.2,200746.06473237282,-193792.2312587694,1754.5694523095656,-5762.579340787535,273775.02660796663
2586.299,200766.7745627057,-193807.12192737754,1754.6544728765316,-5761.755136570736,273800.8106528131
2586.4,200787.89647000274,-193822.29898819412,1754.7184032861649,-5760.909430064452,273827.12103418814
2586.5,200808.81678785698,-193837.308559398,1754.7866444457968,-5760.07332139207,273853.1601627162
2586.6,200829.73530226757,-193852.30658179824,1754.8183271975513,-5759.232529226559,273879.2198674029
2586.699,200850.43686883693,-193867.1489989933,1754.8360117351194,-5758.397018862386,273905.02158991684
2586.799,200871.34395687812,-193882.13329320782,1754.8301732692441,-5757.549847314006,273931.09527402907
2586.899,200892.24833146582,-193897.10619282967,1754.8106777512508,-5756.69597262192,273957.1737208484
2586.999,200913.15085592482,-193912.06709839756,1754.7717378171214,-5755.839115312758,273983.25879836985
2587.099,200934.04753746296,-193927.02614972615,1754.722686235364,-5754.978334003234,274009.3484305847
2587.2,200955.15565045775,-193942.1225298579,1754.6544292703668,-5754.1073544918645,274035.70705733966
2587.299,200975.8507445382,-193956.91256346588,1754.5802125688072,-5753.248761163661,274061.55093515426
2587.4,200996.96565204795,-193971.9865237721,1754.4767948485228,-5752.368540651086,274087.93107271846
2587.5,201017.87031956782,-193986.89428914458,1754.3580288871442,-5751.495750866815,274114.050339056
2587.6,201038.7753779188,-194001.7938572304,1754.2360176122809,-5750.614995162936,274140.17212186847
2587.7,201059.67698367094,-194016.682384815,1754.113504615004,-5749.729822081896,274166.2872436405
2587.799,201080.36628914197,-194031.4056532961,1753.9754911617024,-5748.850742276139,274192.14166779176
2587.899,201101.26670858104,-194046.27170241473,1753.8197375629638,-5747.963495704495,274218.26614463906
2588.0,201122.37910299897,-194061.27991958923,1753.656311204061,-5747.061893056907,274244.65781228244
2588.099,201143.0655891025,-194075.99637015437,1753.4752340587224,-5746.176071797906,274270.5415380285
2588.199,201163.96024873943,-194090.85581862825,1753.2933381335656,-5745.277947938141,274296.68386835593
2588.299,201184.852487773,-194105.70478151055,1753.0877340050645,-5744.38125373207,274322.8335263739
2588.399,201205.73627628403,-194120.55019889167,1752.8660287943414,-5743.484400554545,274348.986454758
2588.499,201226.61930714647,-194135.38366572998,1752.639997384186,-5742.585184764369,274375.13542805077
2588.599,201247.5029082341,-194150.2164817407,1752.418053104479,-5741.68180188255,274401.28429285216
2588.7,201268.58987633706,-194165.2024428811,1752.1735671214217,-5740.771972512892,274427.7070103434
2588.8,201289.47261907338,-194180.04194707604,1751.9472170995207,-5739.862780256234,274453.86710331944
2588.9,201310.35218224066,-194194.87550416973,1751.7115103370295,-5738.955681686099,274480.026200371
2588.999,201331.02043858691,-194209.5599208606,1751.449764008294,-5738.06438121762,274505.93738860876
2589.099,201351.8950220787,-194224.39606493284,1751.1753338985575,-5737.165637724396,274532.1171268656
2589.2,201372.97705061475,-194239.38983430777,1750.8972455752762,-5736.259052026144,274558.5639902925
2589.3,201393.85158370892,-194254.23463821004,1750.5913794852672,-5735.370500513891,274584.76556564186
2589.399,201414.5192194589,-194268.93163255454,1750.2792563041241,-5734.493807659183,274610.7116738413
2589.499,201435.39615609232,-194283.78212747947,1749.9908255283606,-5733.598863659139,274636.9106854573
2589.6,201456.4830848907,-194298.79656712292,1749.7033014358053,-5732.693459876938,274663.38149183604
2589.699,201477.152486938,-194313.51842809198,1749.4184518081393,-5731.810095366826,274689.3308093647
2589.799,201498.02277127272,-194328.3975276604,1749.126501082584,-5730.922107564913,274715.5425089609
2589.899,201518.88735564388,-194343.29747693776,1748.8393232340225,-5730.031149152445,274741.762980635
2590.0,201539.9570047755,-194358.35216461052,1748.5389628092291,-5729.137614564606,274768.2501763749
2590.099,201560.61211734812,-194373.10493148796,1748.245421396448,-5728.264065836309,274794.21003701026
2590.199,201581.4752577511,-194388.01527934836,1747.9510460843208,-5727.3850656793775,274820.43372259196
2590.299,201602.3377284868,-194402.93246357545,1747.6585120136779,-5726.508970434975,274846.6583149271
2590.399,201623.1987268695,-194417.8541186599,1747.3916994695117,-5725.624737122527,274872.8718222829
2590.499,201644.06130050743,-194432.7845842572,1747.1055727053224,-5724.747720460806,274899.10164682387
2590.602,201665.55073881612,-194448.1683178803,1746.8128179006803,-5723.84709037028,274926.1195206379
2590.7,201685.99999437845,-194462.8101162695,1746.5256361869565,-5722.993599348338,274951.83531933546
2590.8,201706.86489830434,-194477.76147641538,1746.2147763677956,-5722.130956150349,274978.08940039267
2590.9,201727.73374940266,-194492.71662997987,1745.914993913181,-5721.2658709203215,275004.3426101368
2591.0,201748.60336248687,-194507.6765119282,1745.62480503828,-5720.397227661368,275030.5951188104
2591.099,201769.26020035587,-194522.48915390222,1745.331030059823,-5719.540904563481,275056.5860116171
2591.2,201790.33193654244,-194537.6150257166,1745.0349205019384,-5718.66814355934,275083.1066421978
2591.299,201810.9852454222,-194552.44252360731,1744.7492406691176,-5717.813425438594,275109.0982424109
2591.399,201831.84272371995,-194567.43021756902,1744.4629768440843,-5716.952228777015,275135.35318196705
2591.499,201852.7045300971,-194582.42997885266,1744.1701960603943,-5716.095579780809,275161.6212022643
2591.6,201873.77609933904,-194597.58710564673,1743.8950156998749,-5715.2259954874435,275188.1458949498
2591.699,201894.4327216021,-194612.46378534887,1743.6213960396276,-5714.372583454052,275214.16412314295
2591.799,201915.3000757178,-194627.5072085509,1743.361270086696,-5713.508354966746,275240.44769629574
2591.9,201936.3839286069,-194642.71955968332,1743.0721020782294,-5712.646872006037,275267.02393466013
2592.0,201957.260365236,-194657.78837964023,1742.8139758696645,-5711.78758242941,275293.3267630366
2592.099,201977.92484099846,-194672.7150303127,1742.550010530476,-5710.941742084608,275319.372906684
2592.2,201999.0047257579,-194687.95948353436,1742.282221329159,-5710.081599834771,275345.951918023
2592.3,202019.87968325554,-194703.05690937972,1742.0393549876403,-5709.225666675652,275372.25999426824
2592.399,202040.54544564852,-194718.01940532352,1741.784860110294,-5708.385536742121,275398.3209593659
2592.499,202061.41851464633,-194733.13264430035,1741.5438165421372,-5707.533692077104,275424.63444345514
2592.599,202082.2945757528,-194748.25554173076,1741.3032357392647,-5706.682874105966,275450.9557212468
2592.699,202103.17469715758,-194763.38322255184,1741.0628968762119,-5705.835428936442,275477.280774302
2592.799,202124.05457398706,-194778.51684188104,1740.828628957983,-5704.985749512915,275503.606872711
2592.899,202144.93914659062,-194793.6616590301,1740.601971273302,-5704.13627944498,275529.9384222249
2593.0,202166.0325848839,-194808.97176464958,1740.3583350923948,-5703.284149885007,275556.54952611175
2593.099,202186.70946529444,-194823.97787521366,1740.1393626478512,-5702.4454445251195,275582.6219028464
2593.2,202207.805082877,-194839.29299392278,1739.9054811340116,-5701.592331487935,275609.23167159565
2593.3,202228.69228097302,-194854.45449234013,1739.6850566820726,-5700.74641162051,275635.56972652837
